timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,move_ad_command,move_ad_weight,aim_aligned,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T15:14:11.742,moving_enemy,EnemyTank,0,120.0,,120.0,False,1,0.0,0.0,0.0,0.0,14.46,0.0,12.05,2.1689,1.096,17.2289,0.0,0.0,9.92,9.92,0.2365,R,0.28,-0.0,0.0,-0.0,-0.0,0.0,STOP,0.0,-0.0,0.0,0.0,False,STOP,0.0,False,False,False,False
2026-06-24T15:14:12.327,moving_enemy,EnemyTank,0,120.0,,120.0,False,2,0.0,0.0,0.0,0.0,13.74,0.0,11.45,2.1684,1.096,16.5084,0.0,0.69,9.84,9.15,0.2363,R,0.28,0.0,0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:12.899,moving_enemy,EnemyTank,0,120.00010681152344,,120.0,True,3,0.0,0.0,0.0,0.0,12.96,0.0,10.8,2.1679,1.096,15.7279,0.0,1.44,9.77,8.33,0.2361,R,0.28,0.0,0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:13.483,moving_enemy,EnemyTank,0,120.00010681152344,,120.0,True,4,0.0,0.0,0.0,0.0,12.18,0.0,10.15,2.1674,1.096,14.9474,0.0,2.18,9.69,7.5,0.2358,R,0.28,0.0,0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:14.070,moving_enemy,EnemyTank,0,120.00019836425781,,120.0,True,5,0.0,0.0,0.0,0.0,11.46,0.0,9.55,2.1671,1.096,14.2271,0.0,2.93,9.64,6.71,0.2357,R,0.28,0.0,-0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:14.633,moving_enemy,EnemyTank,0,120.00038146972656,,120.0,True,6,0.0,0.0,0.0,0.0,10.74,0.0,8.95,2.1668,1.096,13.5068,0.0,3.64,9.59,5.96,0.2356,R,0.28,0.0,-0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:15.197,moving_enemy,EnemyTank,0,120.00028991699219,,120.0,True,7,0.0,0.0,0.0,0.0,9.96,0.0,8.3,2.1661,1.096,12.7261,0.0,4.38,9.48,5.1,0.2353,R,0.28,0.0,-0.0,0.0,0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:15.771,moving_enemy,EnemyTank,0,120.00030517578125,,120.0,True,8,0.0,0.0,0.0,0.0,9.18,0.0,7.65,2.1657,1.096,11.9457,0.0,5.13,9.42,4.3,0.2351,R,0.28,0.0,-0.0,-0.0,-0.0,0.0,STOP,0.0,0.0,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:16.343,moving_enemy,EnemyTank,0,119.99392798380696,,119.95,True,9,0.0,-0.0099,-0.0041,0.0108,8.4,0.0043,7.0,2.1642,1.096,11.1642,0.12,5.87,9.35,3.48,0.2349,R,0.243,-0.06,-0.105,-0.0005,-0.0005,0.0,STOP,0.0,-0.06,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:16.924,moving_enemy,EnemyTank,0,120.00515962728284,,120.05,True,10,0.0,0.0179,0.0045,0.0184,7.5,0.0071,6.25,2.1662,1.096,10.2662,0.1894,6.59,9.35,2.75,0.2349,R,0.193,0.1,0.273,0.0011,0.0011,0.0,STOP,0.0,0.1,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:17.496,moving_enemy,EnemyTank,0,120.02975550114309,,120.21,True,11,0.0,0.006,0.0195,0.0204,6.6,0.0024,5.5,2.1693,1.096,9.3693,0.1915,7.22,9.37,2.16,0.235,R,0.151,0.03,-0.114,-0.0,-0.0,0.0,STOP,0.0,0.03,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:18.080,moving_enemy,EnemyTank,0,119.9949057357066,,119.9,True,12,0.0,0.0096,-0.0109,0.0145,5.52,0.0035,4.6,2.1632,1.096,8.2832,0.1199,7.72,9.34,1.62,0.2348,R,0.114,0.05,0.026,0.0003,0.0003,0.0,STOP,0.0,0.05,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:18.635,moving_enemy,EnemyTank,0,120.00415246982385,,119.99,True,14,0.0,-0.0321,-0.003,0.0322,3.42,0.0076,2.85,2.165,1.096,6.185,0.1993,8.42,9.35,0.92,0.2349,R,0.064,-0.11,-0.278,-0.0011,-0.0011,0.0,STOP,0.0,-0.11,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:19.219,moving_enemy,EnemyTank,0,119.97637795847997,,119.87,True,15,0.0,-0.1306,-0.0202,0.1322,2.64,0.0306,2.2,2.1625,1.096,5.4025,0.7141,8.61,9.35,0.74,0.2348,R,0.055,-0.43,-0.552,-0.0034,-0.0034,0.0,STOP,0.0,-0.43,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:19.781,moving_enemy,EnemyTank,0,119.92390057609886,,119.72,True,16,0.0,-0.2243,-0.0469,0.2292,1.8,0.0489,1.5,2.1592,1.096,4.5592,1.0449,8.76,9.32,0.57,0.2346,R,0.055,-0.69,-0.458,-0.0045,-0.0045,0.0,Q,0.005,-0.69,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:20.363,moving_enemy,EnemyTank,0,119.84745916841368,,119.56,True,17,0.0,-0.325,-0.0816,0.3351,0.96,0.0586,0.8,2.1557,1.096,3.7157,1.245,8.9,9.3,0.4,0.2345,R,0.055,-0.82,-0.236,-0.0048,-0.0048,0.0,Q,0.005,-0.91,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:20.935,moving_enemy,EnemyTank,0,119.77925556525648,,119.5,True,18,0.0,-0.431,-0.0998,0.4424,0.24,0.065,0.2,2.1544,1.096,2.9944,1.3246,9.05,9.29,0.24,0.2344,R,0.055,-0.92,-0.161,-0.0052,-0.0052,0.0,Q,0.005,-1.1,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:14:21.509,moving_enemy,EnemyTank,0,119.72881291749394,,119.47,True,19,0.0,-0.5276,-0.0997,0.5369,0.0931,0.0776,0.0,2.1539,1.096,2.847,1.5287,9.2,9.3,0.1,0.2344,STOP,0.0,-1.1,-0.315,-0.0064,-0.0064,0.0,Q,0.006,-1.39,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:14:22.090,moving_enemy,EnemyTank,0,119.69859710257852,,119.48,True,20,0.0,-0.6508,-0.0897,0.657,0.1157,0.0965,0.0,2.1541,1.096,2.8698,1.8854,9.27,9.3,0.03,0.2344,STOP,0.0,-1.37,-0.468,-0.0082,-0.0082,0.0,Q,0.008,-1.78,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:22.638,moving_enemy,EnemyTank,0,119.6862173168437,,119.54,True,21,0.0,-0.7549,-0.0725,0.7584,0.1357,0.1131,0.0,2.1553,1.096,2.891,2.1925,9.27,9.31,0.04,0.2345,STOP,0.0,-1.61,-0.442,-0.0094,-0.0094,0.0,Q,0.009,-2.17,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:23.196,moving_enemy,EnemyTank,0,119.6873120586116,,119.62,True,22,0.0,-0.8903,-0.0553,0.892,0.162,0.135,0.0,2.157,1.096,2.919,2.6038,9.27,9.3,0.04,0.2345,STOP,0.0,-1.93,-0.578,-0.0114,-0.0114,0.0,Q,0.011,-2.67,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:23.771,moving_enemy,EnemyTank,0,119.70277975447021,,119.73,True,23,0.0,-1.1032,-0.04,1.1039,0.2006,0.1672,0.0,2.1594,1.096,2.9601,3.2677,9.27,9.32,0.05,0.2346,STOP,0.0,-2.41,-0.829,-0.0144,-0.0144,0.0,Q,0.014,-3.35,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:14:24.353,moving_enemy,EnemyTank,0,119.73110382433252,,119.87,True,24,0.0,-1.3188,-0.0278,1.3191,0.2412,0.201,0.0,2.1623,1.096,3.0036,3.962,9.27,9.33,0.07,0.2348,STOP,0.0,-2.92,-0.875,-0.0172,-0.0172,0.0,Q,0.017,-4.1,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:24.922,moving_enemy,EnemyTank,0,119.77042404501029,,120.02,True,25,0.0,-1.5463,-0.022,1.5464,0.2842,0.2368,0.0,2.1656,1.096,3.0498,4.7163,9.27,9.35,0.08,0.2349,STOP,0.0,-3.47,-0.967,-0.0203,-0.0203,0.0,Q,0.02,-4.96,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:25.493,moving_enemy,EnemyTank,0,119.82715501951431,,120.21,True,26,0.0,-1.7681,-0.0177,1.7682,0.3267,0.2722,0.0,2.1692,1.096,3.0959,5.4742,9.27,9.37,0.11,0.235,STOP,0.0,-4.02,-0.97,-0.0233,-0.0233,0.0,Q,0.023,-5.89,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:26.081,moving_enemy,EnemyTank,0,120.00655417197981,,120.77,True,28,0.0,-2.2808,-0.0148,2.2808,0.4198,0.3498,0.0,2.1794,1.096,3.1992,7.2969,9.27,9.4,0.14,0.235,STOP,0.0,-5.28,-2.139,-0.0323,-0.0053,-0.0269,Q,0.005,-8.06,-0.0314,-1.171,True,A,0.031,False,True,False,False
2026-06-24T15:14:26.695,moving_enemy,EnemyTank,0,120.13965503654597,,121.13,True,29,0.0,-2.5203,-0.0147,2.5203,0.4541,0.3784,0.0,2.1862,1.096,3.2403,8.1667,9.27,9.43,0.17,0.2351,STOP,0.0,-5.74,-0.758,-0.032,-0.003,-0.029,Q,0.003,-8.67,-0.0338,-1.26,True,A,0.034,False,True,False,False
2026-06-24T15:14:27.288,moving_enemy,EnemyTank,0,120.1987104107034,,120.96,True,30,0.0,-2.0103,-0.0063,2.0103,0.3485,0.2904,0.0,2.1831,1.096,3.1316,6.2955,9.27,9.43,0.16,0.2351,STOP,0.0,-4.35,2.348,-0.0184,-0.0184,0.0,Q,0.018,-7.35,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:27.848,moving_enemy,EnemyTank,0,120.18026945234425,,120.58,True,31,0.0,-1.3105,-0.0166,1.3106,0.2178,0.1815,0.0,2.176,1.096,2.9938,3.9239,9.27,9.4,0.13,0.235,STOP,0.0,-2.68,2.978,-0.0083,-0.0083,0.0,Q,0.008,-5.97,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:28.412,moving_enemy,EnemyTank,0,120.2046281658171,,120.49,True,32,0.0,-0.8267,0.0078,0.8268,0.1382,0.1152,0.0,2.1743,1.096,2.9125,2.408,9.27,9.38,0.11,0.235,STOP,0.0,-1.69,1.764,-0.0054,-0.0054,0.0,Q,0.005,-5.23,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:14:28.984,moving_enemy,EnemyTank,0,120.1910737146408,,120.19,False,1,0.2409,0.0,0.0,0.0,0.0287,0.0239,0.0,2.1688,1.096,2.7975,0.0,9.27,9.37,0.1,0.2349,STOP,0.0,-0.35,0.0,-0.0018,-0.0018,0.0,STOP,0.0,-4.02,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:14:29.556,moving_enemy,EnemyTank,0,120.1652905669159,,120.17,False,2,0.0,0.0,0.0,0.0,0.0128,0.0107,0.0,2.1683,1.096,2.7811,0.0,9.27,9.36,0.09,0.2349,STOP,0.0,-0.15,0.336,-0.0001,-0.0001,0.0,STOP,0.0,-3.89,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:30.129,moving_enemy,EnemyTank,0,120.1276643529387,,120.03,True,3,0.0,0.4428,0.0018,0.4428,0.0535,0.0446,0.0,2.1658,1.096,2.8193,1.2483,9.27,9.36,0.09,0.2349,STOP,0.0,0.64,1.391,0.0062,0.0062,0.0,E,0.006,-3.09,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:14:30.676,moving_enemy,EnemyTank,0,120.07556126802983,,119.93,True,4,0.0,0.6503,-0.0004,0.6503,0.0973,0.0811,0.0,2.1637,1.096,2.861,1.8605,9.27,9.34,0.07,0.2348,STOP,0.0,1.16,0.945,0.008,0.008,0.0,E,0.008,-2.53,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:31.263,moving_enemy,EnemyTank,0,120.01476780479223,,119.82,True,5,0.0,0.8836,-0.0037,0.8836,0.142,0.1183,0.0,2.1614,1.096,2.9034,2.5654,9.27,9.33,0.06,0.2347,STOP,0.0,1.68,0.887,0.0107,0.0107,0.0,E,0.011,-1.88,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:31.818,moving_enemy,EnemyTank,0,119.95124255177268,,119.75,True,6,0.0,1.1093,-0.0027,1.1093,0.1898,0.1582,0.0,2.1598,1.096,2.9496,3.2721,9.27,9.32,0.06,0.2346,STOP,0.0,2.23,0.989,0.0138,0.0138,0.0,E,0.014,-1.15,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:32.372,moving_enemy,EnemyTank,0,119.89375153887498,,119.7,True,7,0.0,1.2794,0.0006,1.2794,0.2293,0.1911,0.0,2.1588,1.096,2.9881,3.823,9.27,9.32,0.05,0.2346,STOP,0.0,2.67,0.803,0.0158,0.0158,0.0,E,0.016,-0.47,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:32.924,moving_enemy,EnemyTank,0,119.79842195335291,,119.66,True,9,0.0,1.5266,0.0043,1.5266,0.2796,0.233,0.0,2.1579,1.096,3.0374,4.6369,9.27,9.32,0.05,0.2346,STOP,0.0,3.27,1.079,0.0195,0.0195,0.0,E,0.019,0.74,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:33.513,moving_enemy,EnemyTank,0,119.75883961406572,,119.66,True,10,0.0,1.5629,0.0055,1.5629,0.2852,0.2376,0.0,2.1578,1.096,3.043,4.7558,9.27,9.32,0.05,0.2346,STOP,0.0,3.35,0.139,0.018,0.018,0.0,E,0.018,1.23,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:34.087,moving_enemy,EnemyTank,0,119.72601957173562,,119.66,True,11,0.0,1.6083,0.0062,1.6083,0.2931,0.2442,0.0,2.1579,1.096,3.051,4.9069,9.27,9.31,0.05,0.2346,STOP,0.0,3.46,0.193,0.0187,0.0187,0.0,E,0.019,1.72,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:34.673,moving_enemy,EnemyTank,0,119.69992447380436,,119.67,True,12,0.0,1.6315,0.0066,1.6315,0.297,0.2475,0.0,2.1582,1.096,3.0552,4.9847,9.27,9.33,0.06,0.2346,STOP,0.0,3.52,0.106,0.0189,0.0189,0.0,E,0.019,2.19,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:35.208,moving_enemy,EnemyTank,0,119.68112255839871,,119.69,True,13,0.0,1.5702,0.0066,1.5702,0.2893,0.2411,0.0,2.1585,1.096,3.0478,4.7855,9.27,9.32,0.05,0.2346,STOP,0.0,3.44,-0.15,0.0179,0.0179,0.0,E,0.018,2.49,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:35.771,moving_enemy,EnemyTank,0,119.66883199890499,,119.71,True,14,0.0,1.6384,0.007,1.6384,0.297,0.2475,0.0,2.159,1.096,3.056,5.007,9.27,9.31,0.05,0.2346,STOP,0.0,3.55,0.194,0.0192,0.0192,0.0,E,0.019,2.98,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:36.331,moving_enemy,EnemyTank,0,119.66105097273851,,119.75,True,15,0.0,1.6813,0.0073,1.6813,0.3062,0.2552,0.0,2.1598,1.096,3.066,5.155,9.27,9.32,0.05,0.2346,STOP,0.0,3.68,0.231,0.02,0.02,0.0,E,0.02,3.49,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:36.914,moving_enemy,EnemyTank,0,119.6608542949795,,119.78,True,16,0.0,1.6607,0.0075,1.6607,0.3035,0.2529,0.0,2.1607,1.096,3.0641,5.0885,9.27,9.34,0.07,0.2347,STOP,0.0,3.66,-0.032,0.0193,0.0193,0.0,E,0.019,3.89,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:37.504,moving_enemy,EnemyTank,0,119.6659785953852,,119.82,True,17,0.0,1.6553,0.0071,1.6553,0.2996,0.2497,0.0,2.1614,1.096,3.0611,5.0669,9.27,9.33,0.06,0.2347,STOP,0.0,3.63,-0.054,0.0191,0.0191,0.0,E,0.019,4.29,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:38.117,moving_enemy,EnemyTank,0,119.67902695998234,,119.88,True,18,0.0,1.685,0.0073,1.685,0.3057,0.2548,0.0,2.1627,1.096,3.0684,5.1704,9.27,9.33,0.07,0.2348,STOP,0.0,3.72,0.15,0.02,0.02,0.0,E,0.02,4.78,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:38.709,moving_enemy,EnemyTank,0,119.6978981563914,,119.94,True,19,0.0,1.6871,0.0073,1.6871,0.3063,0.2552,0.0,2.164,1.096,3.0702,5.1797,9.27,9.35,0.08,0.2348,STOP,0.0,3.75,0.038,0.0199,0.0199,0.0,E,0.02,5.2,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:39.333,moving_enemy,EnemyTank,0,119.75619711210615,,120.07,True,21,0.0,1.6766,0.0074,1.6766,0.3016,0.2514,0.0,2.1666,1.096,3.0682,5.1442,9.27,9.35,0.08,0.2349,STOP,0.0,3.72,-0.042,0.0196,0.0196,0.0,E,0.02,6.03,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:39.936,moving_enemy,EnemyTank,0,119.7903707089813,,120.13,True,22,0.0,1.6561,0.0073,1.6561,0.2959,0.2465,0.0,2.1677,1.096,3.0636,5.0735,9.27,9.35,0.09,0.2349,STOP,0.0,3.66,-0.098,0.0192,0.0192,0.0,E,0.019,6.37,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:40.508,moving_enemy,EnemyTank,0,119.83766748959617,,120.21,True,23,0.0,1.6172,0.0071,1.6172,0.2925,0.2438,0.0,2.1692,1.096,3.0617,4.9515,9.27,9.37,0.1,0.2349,STOP,0.0,3.63,-0.048,0.0192,0.0192,0.0,E,0.019,6.76,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:41.121,moving_enemy,EnemyTank,0,119.88859099968563,,120.33,True,24,0.0,1.722,0.0076,1.722,0.3054,0.2545,0.0,2.1715,1.096,3.0769,5.2984,9.27,9.38,0.12,0.235,STOP,0.0,3.81,0.296,0.0208,0.0208,0.0,E,0.021,7.34,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:41.680,moving_enemy,EnemyTank,0,119.94478808911374,,120.39,True,25,0.0,1.6359,0.0072,1.6359,0.2901,0.2417,0.0,2.1725,1.096,3.0626,5.0101,9.27,9.38,0.11,0.235,STOP,0.0,3.63,-0.327,0.0186,0.0186,0.0,E,0.019,7.61,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:42.231,moving_enemy,EnemyTank,0,120.01551880199521,,120.52,True,26,0.0,1.6878,0.0075,1.6878,0.2952,0.246,0.0,2.175,1.096,3.0702,5.1819,9.27,9.39,0.12,0.235,STOP,0.0,3.72,0.151,0.02,-0.0072,0.0272,Q,0.007,8.15,0.0318,1.184,True,D,0.032,False,True,False,False
2026-06-24T15:14:42.820,moving_enemy,EnemyTank,0,120.08790383767823,,120.65,True,27,0.0,1.7092,0.0075,1.7092,0.301,0.2509,0.0,2.1773,1.096,3.0783,5.2616,9.27,9.4,0.14,0.235,STOP,0.0,3.8,0.141,0.0204,-0.0077,0.0281,Q,0.008,8.42,0.0328,1.223,True,D,0.033,False,True,False,False
2026-06-24T15:14:43.361,moving_enemy,EnemyTank,0,120.14828711556166,,120.68,True,28,0.0,1.588,0.0061,1.588,0.2763,0.2303,0.0,2.1779,1.096,3.0542,4.8501,9.27,9.41,0.14,0.235,STOP,0.0,3.47,-0.606,0.0172,0.0172,0.0,E,0.017,7.94,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:43.928,moving_enemy,EnemyTank,0,120.14841837130838,,120.46,True,29,0.0,1.036,0.0037,1.036,0.1648,0.1373,0.0,2.1739,1.096,2.9387,3.0444,9.27,9.4,0.14,0.235,STOP,0.0,2.04,-2.521,0.0058,0.0058,0.0,E,0.006,6.43,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:14:44.524,moving_enemy,EnemyTank,0,120.14658799087623,,120.33,True,30,0.0,0.6777,0.0007,0.6777,0.0963,0.0803,0.0,2.1715,1.096,2.8678,1.9436,9.27,9.38,0.12,0.235,STOP,0.0,1.19,-1.434,0.0034,0.0034,0.0,E,0.003,5.92,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:14:45.182,moving_enemy,EnemyTank,0,120.09092012601675,,120.1,True,31,0.0,0.3896,-0.0319,0.3909,0.0507,0.0423,0.0,2.1672,1.096,2.8179,1.1014,9.27,9.36,0.1,0.2349,STOP,0.0,0.62,-0.874,0.0016,0.0016,0.0,E,0.002,5.49,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:45.753,moving_enemy,EnemyTank,0,120.07806351390356,,120.08,False,2,0.0,0.0,0.0,0.0,0.0188,0.0157,0.0,2.1667,1.096,2.7855,0.0,9.27,9.35,0.09,0.2349,STOP,0.0,-0.23,-1.457,-0.0041,-0.0041,0.0,STOP,0.0,4.74,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:46.324,moving_enemy,EnemyTank,0,120.07229402603834,,120.06,True,3,0.0,-0.4126,0.0267,0.4135,0.0816,0.068,0.0,2.1664,1.096,2.848,1.1776,9.27,9.35,0.08,0.2349,STOP,0.0,-0.99,-1.326,-0.0079,-0.0079,0.0,Q,0.008,4.0,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:46.896,moving_enemy,EnemyTank,0,120.05436414543813,,120.03,True,4,0.0,-0.659,0.0347,0.6599,0.124,0.1033,0.0,2.1658,1.096,2.8898,1.907,9.27,9.35,0.09,0.2349,STOP,0.0,-1.49,-0.88,-0.0097,-0.0097,0.0,Q,0.01,3.38,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:14:47.488,moving_enemy,EnemyTank,0,120.0241417741263,,119.98,True,5,0.0,-0.8731,0.034,0.8738,0.1615,0.1346,0.0,2.1648,1.096,2.9263,2.557,9.27,9.35,0.09,0.2349,STOP,0.0,-1.93,-0.738,-0.0117,-0.0117,0.0,Q,0.012,2.75,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:48.037,moving_enemy,EnemyTank,0,119.9830991826949,,119.91,True,6,0.0,-1.092,0.0281,1.0924,0.2019,0.1683,0.0,2.1634,1.096,2.9653,3.2393,9.27,9.34,0.08,0.2348,STOP,0.0,-2.39,-0.849,-0.0144,-0.0144,0.0,Q,0.014,2.05,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:14:48.631,moving_enemy,EnemyTank,0,119.93592893554806,,119.85,True,7,0.0,-1.3243,0.0215,1.3245,0.2488,0.2074,0.0,2.1621,1.096,3.0109,3.988,9.27,9.34,0.08,0.2348,STOP,0.0,-2.92,-0.895,-0.0173,-0.0173,0.0,Q,0.017,1.27,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:49.247,moving_enemy,EnemyTank,0,119.88345781869963,,119.81,True,8,0.0,-1.5816,0.0143,1.5816,0.304,0.2533,0.0,2.161,1.096,3.065,4.8478,9.27,9.32,0.06,0.2347,STOP,0.0,-3.54,-0.997,-0.0207,-0.0207,0.0,Q,0.021,0.34,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:49.817,moving_enemy,EnemyTank,0,119.83609219814454,,119.8,True,9,0.0,-1.7182,0.0095,1.7182,0.3409,0.2841,0.0,2.1608,1.096,3.1017,5.3294,9.27,9.33,0.06,0.2347,STOP,0.0,-3.97,-0.762,-0.0226,-0.0226,0.0,Q,0.023,-0.45,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:14:50.408,moving_enemy,EnemyTank,0,119.77057717103298,,119.94,True,11,0.0,-2.3671,0.0047,2.3671,0.4602,0.3835,0.0,2.1641,1.096,3.2243,7.6321,9.27,9.35,0.09,0.2349,STOP,0.0,-5.5,-2.586,-0.0343,-0.0343,0.0,Q,0.034,-2.93,0.0,0.0,False,STOP,0.0,False,True,False,False
